EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label,KaggleSet,KaggleWeight
905596,116.971,45.723,91.359,40.89,-999.0,-999.0,-999.0,2.526,21.592,113.392,1.9,-1.316,-999.0,24.872,0.785,-2.903,47.253,-1.132,1.737,16.485,-0.183,189.122,1,41.266,-0.398,-0.643,-999.0,-999.0,-999.0,41.266,0.83033989124,b,u,37.199734308
905599,155.197,92.702,119.453,4.079,-999.0,-999.0,-999.0,2.806,4.079,118.036,1.425,-1.396,-999.0,48.669,-1.866,0.76,69.367,-1.254,-1.979,35.033,1.858,95.495,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.41828295876,b,u,63.5399428548
905600,196.451,75.868,133.48,32.374,-999.0,-999.0,-999.0,2.842,0.21,168.715,1.339,1.379,-999.0,58.215,-2.093,-2.749,77.923,-1.958,0.09,21.248,-2.312,118.231,1,32.577,1.188,1.866,-999.0,-999.0,-999.0,32.577,0.609005932988,b,u,27.2838377852
905601,90.922,57.911,67.996,2.533,-999.0,-999.0,-999.0,2.739,2.533,70.589,1.47,-1.385,-999.0,28.577,0.05,-1.23,42.012,0.154,2.316,21.752,-0.243,94.05,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.37290628017,b,u,61.5070399374
905603,121.979,47.409,82.629,56.735,-999.0,-999.0,-999.0,2.719,4.532,127.776,0.763,1.386,-999.0,41.85,0.223,-1.955,31.947,1.404,0.494,30.184,-1.243,186.285,1,53.979,-1.096,1.907,-999.0,-999.0,-999.0,53.979,0.623268715552,b,u,27.9228191559
905607,125.739,68.132,99.736,0.907,-999.0,-999.0,-999.0,2.945,76.063,160.827,1.431,-1.391,-999.0,35.218,0.844,-2.092,50.383,2.11,0.568,26.003,3.02,55.155,1,75.225,0.605,-2.412,-999.0,-999.0,-999.0,75.225,1.56692974474,b,u,70.1994096617
905608,87.925,37.193,29.689,197.6,3.958,962.97,-3.497,0.956,29.694,411.451,1.427,1.411,0.722,26.984,0.509,0.363,38.509,0.481,-0.592,139.53,-0.079,507.211,2,286.453,1.331,3.019,59.505,-2.626,-0.196,345.958,0.0217574936722,b,u,0.974749006224
905609,-999.0,86.85,49.598,1.116,-999.0,-999.0,-999.0,1.526,1.116,71.73,1.266,-1.402,-999.0,31.662,-0.956,-0.468,40.068,-0.684,1.033,51.997,-2.735,56.084,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.34592735554,b,u,60.298367635
905610,-999.0,62.874,46.387,18.692,-999.0,-999.0,-999.0,2.009,18.692,55.902,1.522,-1.409,-999.0,22.169,0.889,-0.074,33.734,1.107,-2.071,41.249,2.207,119.4,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.38715986736,b,u,62.1456093498
905612,106.967,91.961,86.345,45.498,-999.0,-999.0,-999.0,3.105,78.848,143.383,4.065,1.413,-999.0,21.034,0.267,2.5,85.502,-0.115,-0.582,27.194,1.948,279.247,1,36.848,1.904,0.387,-999.0,-999.0,-999.0,36.848,0.345205201174,b,u,15.4654038676
905613,90.954,45.649,67.005,29.779,0.007,84.75,1.001,2.407,33.73,161.196,1.544,0.264,0.0,27.359,-0.183,-1.767,42.236,-0.914,0.526,13.173,-2.105,251.003,2,55.305,1.004,2.228,36.295,0.997,-0.166,91.6,0.240714551172,b,u,10.7841589235
905615,80.629,15.293,58.557,73.353,2.142,247.304,-0.916,1.657,30.719,260.678,2.048,0.406,0.431,26.34,2.229,-0.501,53.935,1.463,-1.97,16.671,-2.485,332.392,2,138.675,1.551,1.267,41.728,-0.591,-2.37,180.403,0.0944595938766,b,u,4.2318475026
905616,112.18,21.661,80.406,184.647,1.25,112.943,0.069,1.354,21.456,299.8,3.444,1.082,0.012,29.92,1.95,2.669,103.056,0.634,2.353,53.763,2.645,285.339,2,109.858,-0.053,-0.816,56.966,-1.303,-0.386,166.824,0.418760425129,b,u,18.7607228291
905617,39.09,63.722,30.376,54.079,-999.0,-999.0,-999.0,1.034,54.079,60.589,1.676,-0.159,-999.0,22.645,1.124,-1.136,37.944,1.843,-0.393,33.274,-2.617,246.382,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.638098657195,b,u,28.5872095998
905619,94.505,5.444,71.156,46.308,-999.0,-999.0,-999.0,3.129,46.308,69.881,1.155,1.404,-999.0,32.421,0.512,-1.487,37.46,0.103,1.615,41.112,1.476,231.852,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.512739889611,b,u,22.9710602416
905620,-999.0,62.543,41.64,0.298,-999.0,-999.0,-999.0,1.773,0.298,54.372,1.365,-1.397,-999.0,22.991,0.095,1.502,31.382,0.113,-0.271,35.264,-2.716,61.71,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.35312337811,b,u,60.6207538415
905622,-999.0,78.427,150.948,7.191,-999.0,-999.0,-999.0,2.759,7.191,118.616,0.803,-1.392,-999.0,65.802,1.414,-0.044,52.813,-0.226,-2.262,52.301,2.336,234.288,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.50883587411,b,u,67.5967687732
905623,84.648,1.891,38.918,264.784,0.695,81.182,0.322,0.866,29.505,381.488,1.794,0.975,0.0,34.339,-0.051,-1.896,61.599,-0.333,-1.077,178.855,-1.059,339.185,3,197.662,0.318,1.911,57.493,1.012,1.749,285.55,0.109322374518,b,u,4.89770915368
905626,129.944,48.175,104.497,21.004,-999.0,-999.0,-999.0,2.863,21.004,105.502,1.63,-1.408,-999.0,40.109,-0.385,0.402,65.393,0.127,-2.415,10.945,1.627,153.56,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.43499503532,b,u,64.2886540926
905629,147.836,6.285,75.773,65.304,3.118,282.065,-1.998,2.294,4.585,211.456,0.547,0.765,0.889,55.424,-1.566,-0.208,30.298,-1.192,2.055,61.692,2.201,266.428,2,88.505,0.902,-2.039,37.229,-2.216,0.249,125.734,0.0936590129021,b,u,4.19598098594
905633,72.913,45.753,58.197,4.128,-999.0,-999.0,-999.0,2.56,4.128,59.601,1.273,-1.387,-999.0,26.219,1.207,0.084,33.382,1.7,2.596,17.801,-1.251,86.864,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.37174090207,b,u,61.4548302867
905636,98.752,19.847,72.626,93.283,0.994,55.691,3.254,1.77,3.091,197.556,2.114,1.343,0.0,32.141,0.625,1.77,67.958,0.427,-2.754,23.772,3.031,220.9,2,58.819,1.374,-0.224,38.638,2.368,0.094,97.457,0.418760425129,b,u,18.7607228291
905641,154.513,94.474,69.917,64.358,-999.0,-999.0,-999.0,2.543,34.108,108.165,2.39,1.26,-999.0,21.852,2.297,-1.294,52.221,1.416,1.091,56.727,-1.011,137.023,1,34.092,-3.471,3.118,-999.0,-999.0,-999.0,34.092,0.342757356798,b,u,15.3557389444
905643,-999.0,84.755,28.882,6.14,-999.0,-999.0,-999.0,0.946,6.14,58.875,0.976,-0.727,-999.0,29.79,-2.131,2.705,29.085,-1.19,2.809,62.044,-0.472,109.635,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.626811063517,b,u,28.0815185084
905644,113.296,43.081,85.987,26.023,0.917,104.841,0.053,2.318,24.209,193.248,0.979,-1.412,0.299,45.805,-0.432,0.632,44.85,-1.017,-1.612,13.52,2.542,226.465,2,54.172,-0.972,1.945,48.421,-0.055,-2.196,102.592,0.0944595938766,b,u,4.2318475026
905646,-999.0,194.884,89.393,103.384,1.391,157.01,0.828,1.503,110.139,337.158,2.73,-0.293,0.996,34.427,2.474,-1.846,93.972,1.19,-1.064,114.719,2.783,418.302,3,79.222,1.841,1.221,66.937,0.45,2.902,208.76,0.0936590129021,b,u,4.19598098594
905647,92.743,49.099,67.453,27.395,-999.0,-999.0,-999.0,3.138,3.954,96.832,1.3,-1.414,-999.0,28.482,-1.369,-3.012,37.026,-0.814,0.077,28.737,1.781,170.567,1,31.325,-1.741,-1.684,-999.0,-999.0,-999.0,31.325,0.443597626883,b,u,19.8734446385
905649,721.374,303.873,382.784,31.819,-999.0,-999.0,-999.0,3.582,46.75,328.448,2.064,-1.244,-999.0,88.455,1.359,-0.468,182.572,-0.579,2.803,126.535,-0.285,268.304,1,57.422,-1.57,-2.672,-999.0,-999.0,-999.0,57.422,0.226870077356,b,u,10.1639180402
905652,-999.0,116.352,339.538,101.46,3.531,300.154,-3.027,5.33,8.28,192.263,2.405,-1.414,0.339,22.357,2.408,1.168,53.777,-2.135,-2.327,109.202,-0.603,272.608,2,82.983,1.467,2.431,33.146,-2.064,1.69,116.129,0.226870077356,b,u,10.1639180402
905654,-999.0,99.881,105.041,24.225,-999.0,-999.0,-999.0,2.616,24.225,105.315,1.178,-1.359,-999.0,48.347,1.522,-0.071,56.967,2.1,2.481,46.839,-1.177,101.173,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.615247918726,b,u,27.5634825589
905655,342.47,54.937,269.143,23.719,-999.0,-999.0,-999.0,4.517,23.719,89.498,1.436,-1.413,-999.0,36.736,2.037,2.263,52.762,-1.532,-1.253,28.412,0.325,155.24,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.05273257831,b,u,91.9636733392
905656,60.619,73.262,44.52,47.177,-999.0,-999.0,-999.0,2.081,5.808,102.683,1.414,-0.236,-999.0,20.592,-2.05,-0.795,29.116,-1.312,1.15,48.887,-1.508,204.807,1,52.974,0.595,2.25,-999.0,-999.0,-999.0,52.974,0.648645201546,b,u,29.0597012287
905657,-999.0,64.918,31.578,29.483,-999.0,-999.0,-999.0,1.427,2.123,77.512,1.312,-0.731,-999.0,20.048,-0.555,-1.671,26.294,0.185,-2.891,40.692,0.003,80.443,1,31.17,1.337,2.078,-999.0,-999.0,-999.0,31.17,0.64007254697,b,u,28.6756410674
905658,-999.0,68.996,98.511,27.798,-999.0,-999.0,-999.0,2.778,27.798,53.956,1.628,-0.094,-999.0,20.528,2.0,2.22,33.428,-0.777,2.293,38.324,-1.388,143.615,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.871169044745,b,u,39.0289053239
905659,127.04,32.973,99.191,1.636,-999.0,-999.0,-999.0,3.664,1.636,52.825,1.225,-1.409,-999.0,23.74,-0.884,-1.684,29.085,1.633,1.937,12.076,-0.214,79.079,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.86367299137,b,u,83.4936883647
905662,208.293,86.097,129.991,161.219,0.664,334.665,0.121,2.294,1.079,509.571,0.389,1.351,0.0,114.222,0.95,2.142,44.488,0.914,-0.152,70.691,1.598,535.744,2,202.61,-0.813,-0.636,148.251,-0.149,-2.878,350.861,0.0944595938766,b,u,4.2318475026
905663,109.584,1.508,63.109,77.595,0.008,43.448,1.877,2.212,16.572,161.302,1.189,1.039,0.0,30.904,-1.151,-1.809,36.744,-1.839,2.372,51.143,2.407,328.384,2,50.036,-1.366,-0.618,43.618,-1.374,0.262,93.654,0.0936590129021,b,u,4.19598098594
905664,81.025,46.297,67.066,24.625,-999.0,-999.0,-999.0,2.289,24.625,69.905,1.675,-1.375,-999.0,26.132,-1.66,1.415,43.773,-0.725,-0.675,13.651,3.121,173.122,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.658185064182,b,u,29.4870929018
905668,268.85,74.84,203.749,90.912,-999.0,-999.0,-999.0,2.782,3.778,272.999,1.943,1.366,-999.0,60.711,0.493,-0.567,117.953,-0.911,-2.968,19.244,-1.162,234.284,1,94.335,2.226,0.906,-999.0,-999.0,-999.0,94.335,0.76257941435,b,u,34.1640235545
905669,196.511,127.253,138.861,44.014,1.772,136.654,0.813,2.61,36.878,271.583,1.425,-0.877,0.419,53.348,-1.532,1.654,76.002,-0.437,-0.716,53.341,2.351,304.487,3,62.449,-0.378,-2.188,46.115,-2.151,-0.474,142.234,0.226870077356,b,u,10.1639180402
905670,122.043,83.733,57.883,49.137,-999.0,-999.0,-999.0,2.919,2.512,106.313,1.708,1.386,-999.0,21.523,-2.236,-1.689,36.755,-1.687,1.178,54.756,-1.228,134.022,1,48.035,0.004,2.272,-999.0,-999.0,-999.0,48.035,0.443597626883,b,u,19.8734446385
905671,91.411,29.156,64.065,26.526,-999.0,-999.0,-999.0,2.938,26.526,62.891,1.084,1.414,-999.0,30.181,-0.575,-0.606,32.71,-0.119,2.775,18.654,-2.246,199.34,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0225325724501,b,u,1.0094730089
905672,-999.0,91.313,94.026,2.654,-999.0,-999.0,-999.0,2.23,2.654,99.561,1.199,-1.41,-999.0,45.267,0.241,-0.669,54.293,-0.506,1.432,47.845,-2.631,113.102,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.632372717908,b,u,28.3306840223
905673,56.044,47.111,45.816,1.041,-999.0,-999.0,-999.0,2.127,1.041,52.178,1.113,-1.41,-999.0,24.696,-1.743,-1.661,27.482,-1.981,0.453,25.238,2.667,97.212,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.31127179478,b,u,58.7457773449
905674,-999.0,66.924,76.716,37.383,-999.0,-999.0,-999.0,1.847,37.383,81.431,0.763,-0.933,-999.0,46.178,0.258,-2.899,35.252,1.675,-1.714,48.173,0.181,226.8,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.43898687728,b,u,64.4674910507
905675,66.34,24.295,47.239,14.12,-999.0,-999.0,-999.0,2.823,28.778,88.074,1.268,1.405,-999.0,21.124,-0.901,2.015,26.785,-1.108,-0.8,7.684,1.22,133.555,1,40.165,-3.317,-2.097,-999.0,-999.0,-999.0,40.165,0.443597626883,b,u,19.8734446385
905676,66.207,27.288,45.878,93.304,0.537,29.541,7.781,1.413,6.151,161.104,1.985,0.348,0.005,22.604,1.096,0.744,44.877,2.185,1.645,42.391,2.281,213.717,2,58.101,2.534,-1.57,35.522,3.071,-1.338,93.623,0.727153063736,b,u,32.5769014082
905677,81.292,23.436,59.121,0.666,-999.0,-999.0,-999.0,3.221,0.666,50.227,1.154,-1.411,-999.0,23.313,-1.457,-2.349,26.914,-0.267,0.644,5.834,3.061,37.721,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.48784097221,b,u,66.6561843441
905679,92.44,9.199,64.479,139.973,0.599,118.289,6.269,1.165,11.053,282.026,0.861,0.766,0.0,59.999,0.305,-3.093,51.666,-0.466,2.316,45.528,2.126,388.025,2,134.414,-2.222,-0.885,35.947,-2.821,0.872,170.36,0.418760425129,b,u,18.7607228291
905682,179.474,98.935,146.155,163.387,-999.0,-999.0,-999.0,2.97,2.837,370.521,6.892,-1.413,-999.0,26.592,1.877,0.353,183.284,1.224,-3.033,30.818,-1.596,434.918,1,160.646,-0.144,0.252,-999.0,-999.0,-999.0,160.646,0.749501824343,b,u,33.5781395343
905683,74.275,30.743,59.517,1.285,-999.0,-999.0,-999.0,2.664,1.285,58.795,0.933,-1.412,-999.0,30.418,0.44,-0.985,28.377,-0.182,1.605,15.118,-3.005,65.664,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.512739889611,b,u,22.9710602416
905684,219.928,50.961,197.007,19.993,-999.0,-999.0,-999.0,3.894,19.993,81.726,1.495,-1.414,-999.0,32.758,1.441,-1.44,48.968,-1.685,2.521,18.611,0.511,111.195,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.04313795514,b,u,91.5338283607
905685,114.649,56.373,93.964,2.25,-999.0,-999.0,-999.0,2.921,2.25,73.677,1.265,-1.403,-999.0,32.53,0.662,2.361,41.146,2.237,-0.1,23.717,-2.35,69.239,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.61741268804,b,u,72.4610763571
905687,-999.0,84.647,23.778,3.17,-999.0,-999.0,-999.0,0.717,3.17,66.745,0.653,-1.313,-999.0,40.378,0.904,-0.888,26.367,1.561,-0.598,68.641,2.34,138.541,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.24539314683,b,u,55.7943736774
905688,215.033,58.714,128.211,7.741,-999.0,-999.0,-999.0,4.013,7.741,71.298,1.967,1.414,-999.0,24.026,-0.813,-2.165,47.271,1.704,0.961,18.6,-1.899,76.95,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.02417352153,b,u,90.6842101513
905689,257.522,49.881,198.615,21.318,-999.0,-999.0,-999.0,4.222,21.318,78.344,1.163,-1.413,-999.0,36.213,2.261,0.251,42.131,-0.915,3.033,31.513,-1.742,94.667,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.883451682406,b,u,39.5791749935
905690,-999.0,71.312,13.859,4.634,-999.0,-999.0,-999.0,0.556,4.634,49.709,1.339,-1.404,-999.0,21.248,-2.078,-0.242,28.461,-1.597,-0.521,44.943,2.777,76.75,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.623247570759,b,u,27.9218718563
905691,107.368,71.42,71.086,4.279,-999.0,-999.0,-999.0,2.771,4.279,67.541,1.943,-1.299,-999.0,22.953,0.46,2.287,44.587,-0.615,-0.267,29.336,-3.091,74.222,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.59912183386,b,u,71.6416349176
905692,69.965,55.292,58.586,43.158,2.21,114.407,1.113,2.825,44.737,128.47,0.943,-1.414,0.26,30.545,-0.267,-0.828,28.793,-0.245,2.63,52.664,1.052,201.475,2,38.748,-0.423,-1.576,30.383,-2.633,1.015,69.131,0.0225325724501,b,u,1.0094730089
905694,-999.0,71.122,48.455,0.919,-999.0,-999.0,-999.0,1.876,0.919,59.34,1.507,-1.387,-999.0,23.668,-1.448,-3.005,35.671,-0.854,1.499,39.433,-0.996,50.173,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.42959140038,b,u,64.0465679467
905695,65.982,65.198,58.801,5.112,-999.0,-999.0,-999.0,2.307,5.112,59.618,1.69,-1.336,-999.0,22.163,1.046,2.47,37.455,-0.02,-1.767,30.267,0.869,59.343,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.56013222708,b,u,69.8948767186
905697,33.718,63.843,27.646,35.095,-999.0,-999.0,-999.0,0.877,7.182,106.69,1.563,-1.323,-999.0,25.661,-0.523,-2.167,40.097,-0.125,-1.386,27.396,1.211,129.194,1,40.932,-0.685,1.756,-999.0,-999.0,-999.0,40.932,0.635832481927,b,u,28.4856835636
905701,123.486,62.31,87.076,35.502,-999.0,-999.0,-999.0,2.97,6.483,116.71,1.169,1.404,-999.0,37.503,-2.245,-1.13,43.841,-1.436,1.729,28.735,-0.414,142.348,1,35.366,-1.406,-3.019,-999.0,-999.0,-999.0,35.366,0.512739889611,b,u,22.9710602416
905702,104.191,44.643,82.72,101.732,1.055,58.239,0.695,1.564,2.49,225.297,0.296,-0.889,0.763,94.195,-1.968,0.551,27.887,-0.712,-0.382,17.903,2.67,279.463,2,66.953,-0.459,-2.584,36.262,-1.514,-2.87,103.215,0.443597626883,b,u,19.8734446385
905704,108.182,65.248,79.933,32.775,2.369,340.154,-1.06,3.275,35.64,298.12,0.982,-1.414,0.011,36.294,0.991,2.807,35.636,1.925,-0.338,32.266,2.252,366.458,3,110.319,-1.769,-2.082,81.691,0.599,1.069,226.19,0.130775103251,b,u,5.85880450447
905706,115.507,91.302,79.067,30.518,-999.0,-999.0,-999.0,2.964,30.518,88.013,2.961,-1.41,-999.0,22.222,-0.443,-1.167,65.791,-1.005,2.206,38.277,-0.079,142.83,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.679715131934,b,u,30.4516530879
905707,94.96,60.631,77.018,1.38,-999.0,-999.0,-999.0,2.811,1.38,66.731,1.508,-1.389,-999.0,26.609,-0.786,-1.922,40.121,0.521,1.873,26.211,-0.543,106.723,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.59145478851,b,u,71.2981466028
905708,79.11,11.402,53.697,95.922,1.014,159.84,-0.255,1.444,70.2,267.113,0.674,0.801,0.045,41.971,-2.335,-0.494,28.282,-0.932,-0.834,27.078,-0.419,346.949,3,88.918,0.466,0.976,62.118,-0.548,-2.949,196.86,0.0936590129021,b,u,4.19598098594
905709,95.325,56.978,87.474,4.198,-999.0,-999.0,-999.0,2.976,4.198,56.679,1.159,-1.399,-999.0,26.258,-0.112,2.546,30.422,-2.252,-1.669,31.327,0.681,69.097,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.74995513715,b,u,78.3990590356
905710,98.76,35.241,70.39,159.487,2.83,336.613,-0.694,1.49,3.718,308.018,4.069,1.361,0.793,25.711,-0.367,-0.728,104.62,-0.463,0.759,50.78,0.271,257.34,2,115.291,0.271,-2.99,62.396,-2.559,-2.136,177.687,0.0944595938766,b,u,4.2318475026
905711,-999.0,86.367,76.369,19.661,-999.0,-999.0,-999.0,2.349,19.661,54.283,1.188,-1.314,-999.0,24.804,0.597,-0.166,29.479,-1.641,-0.882,67.479,2.765,66.459,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.78398395009,b,u,79.9235706404
905713,172.116,67.661,128.054,76.447,-999.0,-999.0,-999.0,2.521,23.206,196.996,2.149,1.397,-999.0,44.97,1.27,2.678,96.656,1.7,0.194,21.46,1.868,225.045,1,55.369,-0.961,-2.106,-999.0,-999.0,-999.0,55.369,0.67209063394,b,u,30.1100709206
905714,144.04,65.766,102.552,3.416,-999.0,-999.0,-999.0,3.138,3.416,82.687,1.653,-1.385,-999.0,31.169,0.865,-2.605,51.518,-0.633,0.92,22.743,-1.658,107.603,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.67210817523,b,u,74.9114675918
905717,-999.0,83.88,31.518,31.945,-999.0,-999.0,-999.0,0.998,1.307,99.066,1.755,-0.749,-999.0,24.254,0.601,-1.191,42.575,0.078,-0.341,41.739,3.003,126.054,1,32.237,0.117,1.777,-999.0,-999.0,-999.0,32.237,0.628331473042,b,u,28.1496337838
905720,100.694,21.301,62.441,48.219,-999.0,-999.0,-999.0,2.508,1.155,110.121,0.766,1.396,-999.0,35.35,-1.132,3.085,27.064,-0.366,-0.81,27.227,-1.616,120.609,1,47.707,1.258,1.17,-999.0,-999.0,-999.0,47.707,0.512739889611,b,u,22.9710602416
905721,127.167,83.192,99.782,1.764,-999.0,-999.0,-999.0,2.926,1.764,82.721,1.883,-1.347,-999.0,28.696,2.252,-0.065,54.025,0.724,2.431,33.988,-1.196,107.741,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.71837377501,b,u,76.9841947215
905723,107.56,56.683,72.211,3.887,-999.0,-999.0,-999.0,3.324,3.887,64.944,1.784,-1.414,-999.0,23.331,0.455,1.785,41.614,1.565,-1.364,19.508,1.571,70.97,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.715171594085,b,u,32.0401242494
905726,66.35,82.101,54.144,58.029,-999.0,-999.0,-999.0,1.413,29.42,124.697,2.58,-0.591,-999.0,25.071,0.121,-1.077,64.673,-0.509,0.188,27.008,-2.576,226.911,1,34.953,-3.51,2.298,-999.0,-999.0,-999.0,34.953,0.334686037056,b,u,14.9941388899
905727,191.538,68.512,153.54,8.278,-999.0,-999.0,-999.0,4.06,8.278,59.123,1.683,-1.331,-999.0,22.036,2.233,-0.038,37.087,-1.078,2.312,33.421,-1.296,117.823,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,2.1055996841,b,u,94.3321519704
905729,-999.0,91.124,77.562,3.735,-999.0,-999.0,-999.0,2.333,3.735,81.775,1.874,-1.338,-999.0,28.452,0.777,-0.015,53.323,1.677,-2.168,41.583,1.485,159.457,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.54495257551,b,u,69.2148190564
905730,106.324,1.81,71.051,329.978,1.539,362.952,-0.507,0.769,74.053,677.277,0.162,0.913,0.268,226.596,0.515,2.356,36.783,1.174,1.961,73.066,1.926,749.761,3,196.872,1.061,-1.463,141.902,-0.478,-0.019,413.898,0.0254337596084,b,u,1.13944796567
905732,91.553,6.118,54.091,88.629,-999.0,-999.0,-999.0,1.618,4.777,159.293,0.628,1.161,-999.0,46.272,0.551,-1.389,29.045,1.009,0.163,41.348,-0.014,185.469,1,83.975,0.572,2.643,-999.0,-999.0,-999.0,83.975,0.512739889611,b,u,22.9710602416
905736,-999.0,76.455,54.735,2.377,-999.0,-999.0,-999.0,1.856,2.377,69.373,1.417,-1.402,-999.0,28.706,-1.243,-1.282,40.668,-1.184,-3.137,41.511,0.755,85.13,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.36267726089,b,u,61.0487736257
905739,-999.0,100.323,171.729,100.472,0.713,61.946,1.006,3.372,23.037,232.488,4.099,-1.167,0.0,20.618,1.039,1.983,84.512,-1.747,0.084,69.331,-1.345,203.823,2,75.797,1.421,3.0,51.561,0.708,2.438,127.358,1.03487770709,b,u,46.363153392
905740,-999.0,54.639,119.754,25.496,-999.0,-999.0,-999.0,3.421,25.496,63.417,1.129,-1.383,-999.0,29.789,0.989,2.581,33.628,-1.572,-1.435,44.046,0.144,103.576,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.84639882225,b,u,82.7197950369
905742,-999.0,68.623,24.334,0.842,-999.0,-999.0,-999.0,1.037,0.842,49.599,1.357,-1.391,-999.0,21.04,0.248,0.029,28.559,0.287,-1.008,43.033,2.547,36.767,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.35192644183,b,u,60.5671303651
905744,221.658,24.008,127.385,0.666,-999.0,-999.0,-999.0,3.165,0.666,108.276,0.389,-1.295,-999.0,77.939,1.318,-0.57,30.337,-0.252,2.965,50.589,2.342,88.431,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.34759766447,b,u,60.3731984953
905745,144.796,76.572,115.032,21.412,0.046,107.977,0.549,3.082,36.901,190.566,2.41,-1.397,0.0,22.996,0.897,-2.286,55.418,-1.322,-0.147,31.083,2.202,317.381,2,74.207,0.764,1.798,37.945,0.718,-1.366,112.152,0.428962725348,b,u,19.2177921106
905747,82.147,57.773,73.087,28.093,-999.0,-999.0,-999.0,2.082,28.093,81.503,1.336,-1.35,-999.0,34.886,-0.898,2.672,46.617,-0.183,0.717,19.296,-1.88,107.008,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.640078698182,b,u,28.6759166454
905750,110.974,62.114,105.287,22.805,-999.0,-999.0,-999.0,2.954,22.805,62.201,1.708,-1.376,-999.0,22.967,0.87,-1.339,39.234,-1.633,-2.906,32.222,1.252,113.14,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.97213221416,b,u,88.3527277938
